ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
55968	sīla 1	ps	1	nt		√sīl					ethical conduct; virtue; moral integrity			√sīl 1 a (to conduct oneself)		√sīl + a		kita	a			śīla	√śīl				DN-a 1.2	brahmajālasuttaṃ	kikī'va aṇḍaṃ, camarī'va vāladhiṃ. piyaṃ'va puttaṃ, <br/>nayanaṃ'va ekakaṃ. tath'eva <b>sīlaṃ</b>, anurakkhamānā.				MJG		dānaṃ dadantu saddhāya, <b>sīlaṃ</b> rakkhantu sabbadā, bhāvan'ābhiratā hontu, gacchantu devatāgatā.	Devatā-uyyojana-gāthā		Protective Recitations													59n	sīl	a nt	43	9	723	[sound:sīla.mp3]	√√	sīla 1	ethical conduct; moral integrity			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sīla 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
56109	sīmā 2	ps	1	fem							(vinaya) boundary in which legal procedures are performed											sīmā			(VINa) <b>sīmaṃ sammannatī</b>'ti navaṃ sīmaṃ bandhati. kurundiyaṃ pana udak'ukkhepaparicchindane'pi dukkaṭaṃ vuttaṃ.		VIN PAT PK	saṅghuposatha pubbakaraṇādi vidhi	sabb'antimena paricchedena cattāro bhikkhū pakatattā, saṅghena anukkhittā, te ca kho hatthapāsaṃ avijahitvā eka<b>sīmayaṃ</b> ṭhitā.				PAT PK	dhammayuttika-pubbakicca	chand'āharaṇapārisuddhiāharaṇāni, pana imissaṃ <b>sīmāyaṃ</b> hatthapāsaṃ vijahitvā nisinnānaṃ bhikkhūnaṃ abhāvato n'atthi.	Pubbakicca	Preliminary duty	International Pātimokkha													80n	sīm	ā fem	43		20	[sound:sīmā.mp3]	√√	sīmā 2	(vinaya) boundary in which legal procedures are performed; legal territory			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sīmā 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
a001	sāsanarakkha	s	1	masc	comp						guardian of the Buddha's Teaching; protector of the Message of the Buddha					sāsana + ārakkha						śāsana + ārakṣa																												SBS	00n	sāsanarakkh	a masc	43			[sound:sāsanarakkha.mp3]		sāsanarakkha	guardian of the Buddha's Teaching; protector of the Message of the Buddha			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sāsanarakkha&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
52938	saṃyojana 1	pp	1	nt		saṃyojeti		caus			fetter; chain; bond; thing which binds; lit. yoking together			√yuj 2 *e (to yoke, join)	√yuj + *e > yoje (caus)	saṃ + yoje + ana	u > o	kita	ana			saṃyojana	√yuj		(THa) <b>saṃyojanan</b>'ti vaṭṭadukkhena saddhiṃ santānaṃ saṃyojanato vaṭṭe osīdāpanasamatthaṃ dasavidham'pi saṃyojanaṃ.<br/>(SNa) <b>kiṃ su saṃyojano</b>'ti kiṃ saṃyojano kiṃ bandhano?		MN 10.13	mahāsatipaṭṭhānasuttaṃ	yathā ca uppannassa <b>saṃyojanassa</b> pahānaṃ hoti tañ'ca pajānāti, yathā ca pahīnassa <b>saṃyojanassa</b> āyatiṃ anuppādo hoti tañ'ca pajānāti.				SN 35.232	koṭṭhikasuttaṃ	kiṃ nu kho, āvuso sāriputta, cakkhu rūpānaṃ <b>saṃyojanaṃ</b>, rūpā cakkhussa <b>saṃyojanaṃ</b>																	saṃyojan	a nt	43	9	623	[sound:saṃyojana.mp3]	√√	saṃyojana 1	fetter; chain; bond; thing which binds; lit. yoking together			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saṃyojana 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
52101	sampajañña	pp	1	nt	abstr	sampajāna					attentiveness; clear awareness; full comprehension			√ñā 5 nā (to know)	√ñā + nā > jānā	saṃ + pa + jānā + ya<br/>sampajāna + ya	ṃ > m<br/>ñ > j	taddhita	ya			samprajñā	√jñā				AN 10.61	avijjāsuttaṃ	sati<b>sampajaññam</b>'p'āhaṃ, bhikkhave, sāhāraṃ vadāmi, no anāhāraṃ. ko c'āhāro sati<b>sampajaññassa</b>? yonisomanasikāro'ti'ssa vacanīyaṃ.				AN 8.74	dutiya maraṇassatisuttaṃ	seyyathā'pi ādittacelo vā ādittasīso vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca <b>sampajaññañ</b>'ca kareyya.																	sampajaññ	a nt	43		35	[sound:sampajañña.mp3]	√√	sampajañña	attentiveness; clear awareness; clear comprehension			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sampajañña&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
49685	saddhā 1	ps	1	fem		saddahati					faith (in); belief (in); trust (in); lit. putting heart			√dhā 1 a (to place, support)		sad + √dhā + ā		kita	ā			śrāddha	√dhā				DHP 144	daṇḍavaggo	asso yathā bhadro kasāniviṭṭho, ātāpino saṃvegino bhavātha,<br/><b>saddhāya</b> sīlena ca vīriyena ca, samādhinā dhammavinicchayena ca,<br/>sampannavijjācaraṇā patissatā, jahissatha dukkham'idaṃ anappakaṃ.				MN 27	cūḷahatthipadopamasuttaṃ	so taṃ dhammaṃ sutvā tathāgate <b>saddhaṃ</b> paṭilabhati. so tena <b>saddhā</b>paṭilābhena samannāgato iti paṭisañcikkhati	Anupubba-sikkhā	The Gradual Training	Teachings													18n	saddh	ā fem	43	7	503	[sound:saddhā.mp3]	√√	saddhā 1	faith (in); belief (in); trust (in); lit. putting heart			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saddhā 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
54945	satipaṭṭhāna 1	ps	1	masc	comp						attending mindfully; being present with mindfulness					sati + upaṭṭhāna				chaṭṭhī tappurisa	sat<b>iyā</b> + upaṭṭhāna	smṛtyupasthāna			(MNa) satiyā paṭṭhānaṃ <b>satipaṭṭhānaṃ</b>.	maybe sati + paṭṭhāna	MN 137	saḷāyatanavibhaṅgasuttaṃ	tayo <b>satipaṭṭhānā</b> yad'ariyo sevati yad'ariyo sevamāno satthā gaṇam'anusāsitum'arahati, so vuccati yoggācariyānaṃ anuttaro purisadammasārathī'ti				MN 118	ānāpānassatisuttaṃ	ānāpānassati bhikkhave bhāvitā bahulīkatā cattāro <b>satipaṭṭhāne</b> paripūreti	Ānāpānassati	Mindfulness of Breathing	Teachings													22n	satipaṭṭhān	a masc	43	2	321	[sound:satipaṭṭhāna.mp3]	√√	satipaṭṭhāna	establishing mindfulness; setting up attention; foundation of mindfulness			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=satipaṭṭhāna 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
53825	saññā 1	ps	1	fem		sañjānāti					perception; conception; recognition; third of the five aggregates			√ñā 5 nā (to know)		saṃ + √ñā + ā	ṃ > ñ	kita	ā			saṃjñā	√jñā				SN 22.79	khajjanīyasuttaṃ	nīlam'pi sañjānāti, pītakam'pi sañjānāti, lohitakam'pi sañjānāti, odātam'pi sañjānāti. sañjānātī'ti kho, bhikkhave, tasmā <b>saññā</b>'ti vuccati.				SN 22.59	anattalakkhaṇasuttaṃ	<b>saññā</b> anattā. <b>saññā</b> ca h'idaṃ, bhikkhave, attā abhavissa, na'y'idaṃ <b>saññā</b> ābādhāya saṃvatteyya, labbhetha ca <b>saññāya</b>, evaṃ me saññā hotu, evaṃ me <b>saññā</b> mā ahosī'ti.	Anatta-lakkhaṇa-sutta	The Discourse on the Characteristic of Not-Self	Cardinal Suttas													38n	saññ	ā fem	43	7	765	[sound:saññā.mp3]	√√	saññā 1	perception; conception; recognition; third of the five aggregates			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saññā 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
53405	saṅghāṭi 1	ps	1	fem		saṅghaṭeti					outer robe; double robe; patchwork robe; lit. joined together			√ghaṭ 1 a (to join together)		saṃ + √ghaṭ > ghāṭ + *i	ṃ > ṅ<br/>a > ā	kita	*i			saṃghāṭi	√jhaṭ				MN 86	aṅgulimālasuttaṃ	atha kho āyasmā aṅgulimālo bhinnena sīsena, lohitena gaḷantena, bhinnena pattena, vipphālitāya <b>saṅghāṭiyā</b> yena bhagavā ten'upasaṅkami				MN 107	gaṇakamoggallānasuttaṃ	samiñjite pasārite sampajānakārī, <b>saṅghāṭi</b>pattacīvaradhāraṇe sampajānakārī, asite pīte khāyite sāyite sampajānakārī 	Anupubba-sikkhā	The Gradual Training	Teachings													18n	saṅghāṭ	i fem	43	8	53	[sound:saṅghāṭi.mp3]	√√	saṅghāṭi 1	outer robe; double robe; patchwork robe; lit. joined together		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saṅghāṭi 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
50336	sakkāyadiṭṭhi	ps	1	fem	comp						view that one is an embodied being; personality view; self-identification					sakkāya + diṭṭhi				kammadhāraya	sakkāya + diṭṭhi	satkāyadṛṣṭi					DN 33.8	saṅgītisuttaṃ	pañca oram'bhāgiyāni saññojanāni, <b>sakkāyadiṭṭhi</b>, vicikicchā, sīlabbataparāmāso, kāmacchando, byāpādo. pañca uddham'bhāgiyāni saññojanāni, rūparāgo, arūparāgo, māno, uddhaccaṃ, avijjā. 				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	sahā'v'assa dassanasampadāya, taya'ssu dhammā jahitā bhavanti. <br/><b>sakkāyadiṭṭhi</b> vicikicchitañ'ca, sīlabbataṃ vā pi yad'atthi kiñci.	Ratana-sutta		Protective Recitations													52n	sakkāyadiṭṭh	i fem	43			[sound:sakkāyadiṭṭhi.mp3]	√√	sakkāyadiṭṭhi	view that one is an embodied being; personality view; self-identification; lit. view of existing body			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sakkāyadiṭṭhi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
50155	sakadāgāmī	p	1	adj	comp						once-returner; who has attained the second stage of the path					saki > saka + [d] + āgāmī	+d			kammadhāraya	saki + [d] + āgāmī	sakṛt + āgamin					MN 118	ānāpānassatisuttaṃ	santi, bhikkhave, bhikkhū imasmiṃ bhikkhusaṅghe tiṇṇaṃ saṃyojanānaṃ parikkhayā rāgadosamohānaṃ tanuttā <b>sakadāgāmino</b> saki'd'eva imaṃ lokaṃ āgantvā dukkhass'antaṃ karissanti																							sakadāgām	ī adj	43	5	81	[sound:sakadāgāmī.mp3]	√√	sakadāgāmī	who returns once; once-returner			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sakadāgāmī&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
70116	yoniso	ps	1	ind	adv, abl sg	yoni					properly; prudently; thoroughly; carefully; intelligently; lit. to the source			√yu 1 a (to unite, fasten)		√yu > yo + *ni + so<br/>yoni + so		taddhita	so			yoniśas					MN 2.1	sabbāsavasuttaṃ	jānato ahaṃ passato āsavānaṃ khayaṃ vadāmi, no ajānato no apassato. <b>yoniso</b> ca manasikāraṃ ayoniso ca manasikāraṃ.				MN 2.4	sabbāsavasuttaṃ	paṭisaṅkhā <b>yoniso</b> cīvaraṃ paṭisevāmi yāva'd'eva sītassa paṭighātāya uṇhassa paṭighātāya ḍaṃsamakasavāt'ātapasiriṃsapasamphassānaṃ paṭighātāya	Cattaro parikkhāra	The Four Requisites	Reflections													30n	-		43	13	248	[sound:yoniso.mp3]	√√	yoniso	wisely; properly; fundamentally; judiciously; lit. to the origin			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yoniso&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
33862	mettā	ps	1	fem		mitta					goodwill (towards); friendliness (to); benevolence (for)			√mitt 1 a (to be friendly)		√mitt > mett + *ā	i > e	kita	*ā			maitra	√mith				AN 11.15	mettāsuttaṃ	m<b>ettāya </b>cetovimuttiyā āsevitāya bhāvitāya bahulīkatāya yānīkatāya vatthukatāya anuṭṭhitāya paricitāya susamāraddhāya ekādas'ānisaṃsā pāṭikaṅkhā.				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	tasmā hi bhūtā nisāmetha sabbe, <b>mettaṃ</b> karotha mānusiyā pajāya. <br/>divā ca ratto ca haranti ye baliṃ, tasmā hi ne rakkhatha appamattā.	Ratana-sutta		Protective Recitations													52n	mett	ā fem	43	7	149	[sound:mettā.mp3]	√√	mettā	goodwill; friendliness; benevolence			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=mettā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
34353	muditā	ps	1	fem	abstr	mudita					happiness (for); appreciation			√mud 1 a (to be soft, happy)		√mud + ita + ā<br/>mudita + ā		taddhita	ā				√mud				MN 62	mahārāhulovādasuttaṃ	<b>muditaṃ</b>, rāhula, bhāvanaṃ bhāvehi. muditañ'hi te, rāhula, bhāvanaṃ bhāvayato yā arati sā pahīyissati.				DN 13.8	tevijjasuttaṃ	<b>muditā</b>sahagatena cetasā ekaṃ disaṃ pharitvā viharati<br/>tathā dutiyaṃ tathā tatiyaṃ tathā catutthaṃ	Brahmavihārā	The Divine Abidings	Reflections													32n	mudit	ā fem	43		24	[sound:muditā.mp3]	√√	muditā	sympathy in other's welfare; heartiness; sympathetic joy; state of happy for			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=muditā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
32926	manasikāra	ps	1	masc	comp	manasikaroti					attention; bringing-to-mind; observation; noticing; focussing; lit. making in mind					manasi + kāra				alutta sattamī tappurisa	man<b>asi</b> + kāra	manasikāra					MN 2.1	sabbāsavasuttaṃ	jānato ahaṃ passato āsavānaṃ khayaṃ vadāmi, no ajānato no apassato. yoniso ca manasikāraṃ ayoniso ca <b>manasikāraṃ</b>.				SN 12.2	vibhaṅgasuttaṃ	katamañ'ca, bhikkhave, nāmarūpaṃ? vedanā, saññā, cetanā, phasso, <b>manasikāro</b>, idaṃ vuccati nāmaṃ.	Paṭicca-samuppāda	Dependent Origination	Teachings													23n	manasikār	a masc	43	2	98	[sound:manasikāra.mp3]	√√	manasikāra	attention; mental application; lit. making in mind			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=manasikāra&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
32616	majjhimapaṭipadā	s	1	fem	comp						the Middle Way; (comm) not approaching two sides, greed and hatred, freed from them					majjhima + paṭipadā						madhyama + pratipad			(MNa) atthi majjhimā paṭipadāti maggaṃ sandhāya idaṃ vuttaṃ. maggo hi lobho eko anto, doso eko antoti ete dve ante na upeti, na upagacchati, vimutto etehi antehi, tasmā “majjhimā paṭipadā”ti vuccati.																				SN 56.11	dhammacakkappavattanasuttaṃ	ete kho, bhikkhave, ubho ante anupagamma <b>majjhimā</b> <b>paṭipadā</b> tathāgatena abhisambuddhā cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya sambodhāya nibbānāya saṃvattati	Dhamma-cakkappavattana	Setting in Motion The Wheel of Dhamma	Teachings	17n	majjhimapaṭipad	ā fem	43			[sound:majjhimapaṭipadā.mp3]		majjhimapaṭipadā	the Middle Way; (comm) not approaching two sides, greed and hatred, freed from them			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=majjhimapaṭipadā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
13954	bhante	ss	1	masc	voc sg	bhavant					sir(s); lord(s); venerable sir(s); reverend(s)			√bhad 1 a (to be good, lucky)		√bhad + anta + e<br/>bhadanta + e						bhavantaḥ	√bhand				AN 8.53	saṃkhittasuttaṃ	sādhu me, <b>bhante</b>, bhagavā saṃkhittena dhammaṃ desetu, yam'ahaṃ bhagavato dhammaṃ sutvā ekā vūpakaṭṭhā appamattā ātāpinī pahit'attā vihareyyan'ti	Saṅkhitta-dhamma	The Dhamma in Brief	Teachings	SN 22.59	anattalakkhaṇasuttaṃ	taṃ kiṃ maññatha, bhikkhave, rūpaṃ niccaṃ vā aniccaṃ vā'ti? aniccaṃ, <b>bhante</b>.	Anatta-lakkhaṇa-sutta	The Discourse on the Characteristic of Not-Self	Cardinal Suttas													38n	!*	bhavant masc	43			[sound:bhante.mp3]	√√	bhante	sir; lord; venerable sir; reverend			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhante&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
15105	brahmacariya 1	ss	1	nt	comp						spiritual path; spiritual practice; holy life; celibacy					brahma + cariya				kammadhāraya	brahma + cariya	brahmacarya			(SNa) <b>brahmacariyan</b>'ti methunavirati.		MN 39	mahāassapurasuttaṃ	vimuttasmiṃ vimuttam'iti ñāṇaṃ hoti, khīṇā jāti, vusitaṃ <b>brahmacariyaṃ</b>, kataṃ karaṇīyaṃ, n'āparaṃ itthattāyā'ti pajānāti	Anupubba-sikkhā	The Gradual Training	Teachings	DN 16.21	mahāparinibbānasuttaṃ	yatha'y'idaṃ <b>brahmacariyaṃ</b> addhaniyaṃ assa ciraṭṭhitikaṃ, tadassa bahujanahitāya bahujanasukhāya lok'ānukampāya atthāya hitāya sukhāya devamanussānaṃ	Bodhipakkhiya-dhammā	Requisites for Awakening	Teachings													19n	brahmacariy	a nt	43	9	1035	[sound:brahmacariya.mp3]	√√	brahmacariya 1	spiritual path; holy life; celibacy			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=brahmacariya 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
15065	bojjhaṅga	ps	1	masc	comp						element of awakening; factor of enlightenment					bodhi + aṅga				chaṭṭhī tappurisa	bodh<b>iyā</b> + aṅga	bodhyanga					AN 10.61	avijjāsuttaṃ	satta'p'āhaṃ <b>bojjh'aṅge</b> sāhāre vadāmi, no anāhāre. ko c'āhāro sattannaṃ bojjh'aṅgānaṃ? cattāro satipaṭṭhānā'ti'ssa vacanīyaṃ.				MN 118	ānāpānassatisuttaṃ	cattāro satipaṭṭhānā bhāvitā bahulīkatā satta<b>bojjh'aṅge</b> paripūrenti	Ānāpānassati	Mindfulness of Breathing	Teachings													22n	bojjhaṅg	a masc	43	2	317	[sound:bojjhaṅga.mp3]	√√	bojjhaṅga	element of awakening; factor of enlightenment			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bojjhaṅga&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
46783	piṇḍacāra	p	1	masc	comp						going for alms round; alms wandering					piṇḍa + cāra				catutthī tappurisa	piṇḍ<b>assa</b> + cāra	piṇḍa + cāra					SNP 37	nālakasuttaṃ<br/>mahāvaggo 11	sa <b>piṇḍacāraṃ</b> caritvā, van'antam'abhihāraye, <br/>upaṭṭhito rukkhamūlasmiṃ, āsan'ūpagato muni.																							piṇḍacār	a masc	43			[sound:piṇḍacāra.mp3]	√	piṇḍacāra	going for alms round; alms wandering			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=piṇḍacāra&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42156	pārājika 3	n	1	nt		parājeti					(vinaya) offence involving defeat; transgression requiring expulsion			√ji 1 a (to conquer)		parā > pārā + √ji + *ika	a > ā	kita	*ika			parājita, pārājika (bsk)	√ji		(VIN 6.8.5) <b>pārājikan</b>'ti yaṃ vuttaṃ,<br/>taṃ suṇohi yathātathaṃ,<br/>cuto paraddho bhaṭṭho ca,<br/>saddhammā hi niraṅkato,<br/>saṃvāso'pi tahiṃ n'atthi,<br/>ten'etaṃ iti vuccati.<br/>(VINa) <b>pārājiko</b>'ti parājito, parājayaṃ āpanno.		VIN 2.5.7.4	duṭṭhullasikkhāpadaṃ	duṭṭhullā nāma āpatti cattāri ca <b>pārājikāni</b> terasa ca saṅghādisesā.																							pārājik	a nt	43	9	511	[sound:pārājika.mp3]	√	pārājika 3	(vinaya) offence involving defeat; transgression requiring expulsion		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pārājika 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
39974	pācittiya 1	pp	1	nt							(vinaya) offence requiring confession											prāyaścitta			(VIN 6.8.5) <b>pācittiyan</b>'ti yaṃ vuttaṃ,<br/>taṃ suṇohi yathātathaṃ,<br/>pāteti kusalaṃ dhammaṃ,<br/>ariyamaggaṃ aparajjhati,<br/>cittasaṃmohanaṭṭhānaṃ,<br/>ten'etaṃ iti vuccati.		VIN PAT NP 1	kathina sikkhāpada	niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kaṭhine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ. taṃ atikkāmayato, nissaggiyaṃ <b>pācittiyaṃ</b>.				VIN PAT PC 1	musāvāda sikkhāpada	sampajānamusāvāde, <b>pācittiyaṃ</b>.																	pācittiy	a nt	43	9	1295	[sound:pācittiya.mp3]	√√	pācittiya 1	(vinaya) offence requiring confession			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pācittiya 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
45899	pavāraṇā 2	pp	1	fem		pavāreti					(vinaya) invitation ceremony at the end of the rains retreat; lit. inviting			√var 8 *e (to wish, choose)	√var + *e > vāre	pa + vāre + anā	a > ā	kita	anā			pravāraṇa	√vṛ				MN 118	ānāpānassatisuttaṃ	tena kho pana samayena bhagavā tad'ah'uposathe pannarase <b>pavāraṇāya</b> puṇṇāya puṇṇamāya rattiyā bhikkhusaṅghaparivuto abbhokāse nisinno hoti.				DHPa 1.1.1	cakkhupālatthera vatthu	upakaṭṭhāya <b>pavāraṇāya</b> sabb'eva saha paṭisambhidāhi arahattaṃ pāpuṇiṃsu																	pavāraṇ	ā fem	43		23	[sound:pavāraṇā.mp3]	√√	pavāraṇā 2	(vinaya) invitation ceremony at the end of the rains retreat		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pavāraṇā 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
43945	passaddhi	ps	1	fem	abstr	passambhati					calmness; tranquillity; tranquillization; peace; stillness; serenity			√sambh 1 a (to be calm, confident)		pa + √sambh > sabh + ti	bht > ddh	kita	ti			praśrabdhi	√śrambh		(SNa) <b>passaddhī</b>'ti darathapassaddhi.		SN 35.87	channasuttaṃ	nissitassa calitaṃ, anissitassa calitaṃ n'atthi. calite asati <b>passaddhi</b> hoti. passaddhiyā sati nati na hoti. natiyā asati āgatigati na hoti.				Thai		bojjh'aṅgo satisaṅkhāto dhammānaṃ vicayo tathā viriyam'pīti<b>passaddhi</b> bojjh'aṅgā ca tathā'pare samādh'upekkhabojjh'aṅgā.	Bojjh’aṅga-parittaṃ		Protective Recitations													57n	passaddh	i fem	43	8	51	[sound:passaddhi.mp3]	√√	passaddhi	calmness; tranquillity; peace; stillness; serenity			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=passaddhi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
